order_item_id,order_id,product_id,quantity,unit_price
1086,1744,63,5,132.21
1087,3792,18,1,232.73
1088,3635,54,4,104.07
1089,1089,97,5,20.4
1090,1362,27,5,179.48
1091,3373,83,4,79.87
1092,4474,78,4,68.82
1093,476,25,3,87.82
1094,1290,34,5,183.72
1095,329,88,4,206.52
1096,4045,60,1,151.13
1097,1840,54,2,87.39
1098,1187,87,3,84.51
1099,4534,5,4,39.83
1100,3415,36,2,233.99
1101,3537,54,3,163.15
1102,1774,88,5,16.47
1103,2064,36,2,168.97
1104,1845,69,3,117.32
1105,4964,39,4,243.41
1106,2559,70,4,206.58
1107,1263,100,3,51.12
1108,3292,4,5,182.83
1109,1019,74,3,126.54
1110,1790,65,1,54.89
1111,3525,85,3,177.7
1112,3505,40,3,141.37
1113,807,37,4,17.29
1114,2667,67,5,165.18
1115,405,31,3,162.4
1116,594,91,2,44.58
1117,3950,81,4,93.76
1118,4108,87,4,150.62
1119,3281,77,3,43.31
1120,2213,47,2,214.65
1121,1543,27,3,16.6
1122,614,51,2,34.68
1123,869,20,4,37.87
1124,812,13,2,136.75
1125,1823,63,3,158.83
1126,4863,44,1,106.9
1127,4178,24,1,79.28
1128,1745,3,2,204.24
1129,2257,10,3,26.39
1130,4043,65,5,77.27
1131,3668,49,1,19.39
1132,522,58,4,13.33
1133,1526,77,3,94.81
1134,1470,78,3,56.76
1135,2676,97,1,74.41
1136,1514,2,5,207.03
1137,4877,66,4,49.12
1138,1452,31,5,197.26
1139,4655,68,4,172.01
1140,3431,98,1,88.35
1141,3008,83,3,141.17
1142,3125,37,4,116.66
1143,1754,73,3,40.81
1144,4956,24,2,227.72
1145,1613,77,2,146.71
1146,3276,44,1,221.26
1147,556,94,1,207.72
1148,4252,83,1,29.15
1149,2050,41,2,59.74
1150,825,74,4,44.86
1151,2850,51,5,209.39
1152,3031,42,1,216.99
1153,1082,78,5,136.71
1154,3326,40,5,35.0
1155,493,48,2,42.55
1156,4765,84,4,205.25
1157,75,4,2,233.01
1158,2992,60,1,57.87
1159,3361,39,2,12.67
1160,371,5,2,89.43
1161,4683,96,2,17.32
1162,329,6,1,208.71
1163,4686,14,1,127.96
1164,1791,70,2,164.05
1165,777,78,2,108.76
1166,2023,12,5,92.92
1167,4675,62,4,63.33
1168,4317,27,5,194.93
1169,1188,54,4,176.93
1170,1504,90,4,96.57
1171,3292,12,2,87.07
1172,3326,8,5,10.3
1173,188,74,4,25.25
1174,1215,16,4,159.58
1175,3287,52,1,133.51
1176,3447,26,4,114.35
1177,1110,8,2,208.6
1178,2522,45,3,130.94
1179,4940,93,1,102.28
1180,3880,84,3,48.7
1181,531,81,2,206.97
1182,1071,19,3,148.3
1183,3137,17,4,32.19
1184,963,65,3,165.74
1185,1406,29,5,112.02
1186,3138,14,2,204.73
1187,517,17,5,230.54
1188,3165,13,3,154.11
1189,1492,93,5,185.59
1190,3690,98,1,23.58
1191,4229,91,3,144.46
1192,4410,63,5,191.28
1193,591,33,4,129.22
1194,1544,29,3,152.45
1195,3057,37,1,225.75
1196,2207,83,4,57.54
1197,3340,46,3,33.58
1198,2709,24,4,175.75
1199,4030,14,3,207.48
1200,748,5,3,214.12
1201,801,53,2,163.99
1202,1498,88,5,209.97
1203,1380,98,3,178.16
1204,680,95,1,30.97
1205,3771,30,5,192.89
1206,3343,60,2,53.05
1207,897,73,5,66.79
1208,1547,91,5,104.72
1209,3127,28,3,85.5
1210,684,26,1,87.2
1211,1296,18,3,50.62
1212,1386,36,1,80.53
1213,943,8,1,14.72
1214,3281,18,4,123.5
1215,1034,84,3,194.46
1216,2787,58,2,216.94
1217,2234,32,5,206.9
1218,3646,93,4,109.95
1219,1621,49,2,185.3
1220,3536,48,3,79.09
1221,3206,82,1,23.33
1222,2883,71,3,172.23
1223,4905,65,3,165.71
1224,171,92,4,202.39
1225,1554,33,2,157.87
1226,3898,50,4,47.65
1227,1596,4,2,214.76
1228,1624,84,4,160.54
1229,4123,36,5,203.83
1230,1092,95,1,195.79
1231,2838,28,1,81.49
1232,408,3,1,27.89
1233,4170,6,5,52.36
1234,680,45,5,32.29
1235,4945,23,1,68.42
1236,4966,7,1,120.29
1237,237,61,2,227.63
1238,2775,100,2,219.28
1239,3438,65,3,182.46
1240,3358,6,4,15.79
1241,2878,24,2,91.93
1242,2424,37,2,173.76
1243,4715,45,2,40.97
1244,3148,51,2,202.26
1245,1033,100,5,229.5
1246,2855,88,3,94.99
1247,2941,45,2,179.4
1248,3702,63,4,45.57
1249,4071,29,2,175.8
1250,3133,96,5,15.15
1251,3461,25,1,46.19
1252,4943,10,1,180.37
1253,1924,35,3,180.84
1254,634,55,1,163.88
1255,4104,25,2,124.57
1256,1393,91,5,171.98
1257,3447,45,3,195.71
1258,3099,96,2,241.96
1259,4945,12,1,223.27
1260,62,4,4,200.69
1261,2470,90,2,176.74
1262,1818,67,4,147.8
1263,633,17,4,38.95
1264,4888,73,3,49.73
1265,2599,93,5,206.87
1266,3452,65,1,202.8
1267,1301,82,1,157.47
1268,2654,53,2,115.32
1269,1455,84,1,16.25
1270,1139,57,3,88.52
1271,3193,98,1,110.95
1272,4621,28,2,126.6
1273,4995,99,1,233.04
1274,2211,16,5,36.09
1275,4883,21,4,134.53
1276,3760,77,4,98.3
1277,3030,99,4,247.62
1278,1361,42,5,216.85
1279,2427,54,3,115.31
1280,4269,32,2,249.93
1281,64,38,5,133.38
1282,1346,70,2,50.11
1283,975,38,3,143.41
1284,4162,54,5,64.29
1285,3629,60,1,162.72
1286,1623,77,3,234.99
1287,458,77,4,198.69
1288,3331,47,5,75.56
1289,1741,12,3,81.25
1290,3027,53,3,26.63
1291,1955,33,5,78.61
1292,280,28,4,32.23
1293,2392,3,4,129.87
1294,1041,82,3,180.0
1295,962,26,2,190.28
1296,3846,54,3,24.29
1297,1218,40,5,91.59
1298,3221,66,5,79.16
1299,375,68,5,35.03
1300,4131,92,4,96.99
1301,1393,92,1,81.84
1302,2077,89,5,162.28
1303,775,90,5,221.99
1304,4317,47,2,119.16
1305,3425,2,2,189.2
1306,2124,42,3,45.04
1307,4590,34,3,224.79
1308,3594,94,3,46.62
1309,280,21,5,56.1
1310,4842,44,2,35.55
1311,2812,87,3,84.32
1312,2343,97,2,142.58
1313,1475,2,5,247.12
1314,1858,91,5,200.41
1315,2890,59,3,101.3
1316,1060,86,5,148.2
1317,1923,98,5,159.59
1318,3800,16,2,207.45
1319,4593,20,1,186.75
1320,2474,26,4,146.63
1321,4140,16,3,170.6
1322,1852,70,1,189.02
1323,3542,23,3,41.95
1324,4550,42,1,58.11
1325,595,37,5,175.26
1326,507,72,3,214.1
1327,4890,6,1,108.22
1328,21,37,4,245.17
1329,1400,22,5,61.86
1330,3202,6,3,110.01
1331,2462,32,3,100.85
1332,3679,17,1,233.27
1333,337,38,3,78.49
1334,1668,17,5,122.99
1335,3577,37,2,54.94
1336,910,23,1,135.1
1337,276,49,4,215.78
1338,892,61,3,82.97
1339,13,49,5,204.59
1340,4058,61,3,228.71
1341,3026,77,4,27.51
1342,974,32,5,191.54
1343,4271,86,4,71.28
1344,3971,63,5,52.08
1345,1409,7,2,154.27
1346,1944,22,5,179.34
1347,2289,85,4,104.74
1348,547,6,1,19.4
1349,1219,61,2,228.09
1350,1421,14,3,185.38
1351,1455,16,2,75.2
1352,3378,3,2,129.25
1353,2773,9,3,16.67
1354,4099,47,5,91.43
1355,2739,85,2,135.41
1356,3748,94,2,134.13
1357,1843,94,1,59.96
1358,747,42,1,196.42
1359,2817,42,4,81.73
1360,872,96,3,149.3
1361,495,23,5,75.17
1362,3445,3,5,112.04
1363,4724,1,4,59.8
1364,1076,67,5,161.92
1365,3995,71,5,112.14
1366,4238,3,1,13.87
1367,46,100,5,16.76
1368,3057,49,5,123.07
1369,2058,67,4,53.97
1370,664,55,4,150.41
1371,4669,4,2,107.97
1372,2030,31,5,167.06
1373,2697,66,5,238.57
1374,640,78,5,136.9
1375,2664,64,1,198.97
1376,2746,31,5,190.73
1377,4965,63,1,231.23
1378,4949,66,2,61.36
1379,4403,31,3,208.56
1380,2596,47,5,227.32
1381,3428,22,4,104.26
1382,395,74,4,85.32
1383,3598,94,5,238.49
1384,4845,97,1,160.63
1385,2333,83,4,101.36
1386,330,46,4,200.04
1387,2098,89,2,83.07
1388,773,58,2,52.34
1389,1646,61,2,140.55
1390,1733,46,4,145.89
1391,4474,1,4,208.18
1392,1788,96,5,119.69
1393,1624,25,5,205.5
1394,1000,61,1,84.72
1395,1849,81,4,148.09
1396,1562,14,5,60.03
1397,774,45,5,102.51
1398,1804,77,2,215.81
1399,1099,39,2,61.84
1400,2051,66,2,204.46
1401,1599,32,3,77.89
1402,748,96,5,18.28
1403,3974,58,2,36.38
1404,2323,56,2,189.01
1405,1554,6,4,72.9
1406,1616,89,2,166.99
1407,3755,67,4,177.81
1408,4425,82,1,92.83
1409,2303,50,2,123.98
1410,4222,38,4,106.9
1411,4863,3,2,237.36
1412,3656,5,1,86.79
1413,3396,24,2,54.0
1414,217,54,4,97.74
1415,3317,34,1,170.68
1416,1360,39,1,177.37
1417,3775,88,1,231.77
1418,4928,100,3,221.62
1419,4278,92,4,79.2
1420,4430,48,3,119.24
1421,4607,49,1,189.34
1422,4479,34,3,229.97
1423,1897,80,2,90.92
1424,4428,100,3,116.67
1425,900,7,5,225.87
1426,642,18,1,96.04
1427,4730,70,1,125.32
1428,3628,92,4,227.08
1429,196,34,2,202.54
1430,1894,51,4,68.42
1431,3276,93,3,87.95
1432,4051,68,5,94.71
1433,4554,14,5,229.06
1434,4926,69,5,249.74
1435,2305,89,5,195.76
1436,3601,8,2,126.24
1437,3344,15,3,12.44
1438,2057,83,5,177.4
1439,2809,59,1,103.45
1440,1225,11,3,161.92
1441,887,20,2,155.61
1442,393,55,5,125.4
1443,1676,36,2,236.65
1444,3191,82,5,15.56
1445,2447,14,1,180.91
1446,3906,58,3,108.36
1447,3339,38,1,181.31
1448,3592,89,5,172.05
1449,3767,80,4,12.46
1450,2528,82,3,78.48
1451,2182,1,2,55.38
1452,3765,65,5,50.08
1453,355,1,1,184.83
1454,2632,85,4,67.49
1455,1522,60,5,123.94
1456,2673,25,2,69.28
1457,3179,91,1,149.26
1458,2338,10,3,182.94
1459,629,50,4,89.46
1460,2680,12,5,154.73
1461,4423,92,5,207.97
1462,1439,32,5,32.61
1463,1422,33,5,180.56
1464,1127,72,1,87.55
1465,2684,26,3,39.44
1466,1781,42,2,140.96
1467,1532,50,4,64.3
1468,1915,61,5,207.13
1469,1233,41,5,20.3
1470,1957,57,3,33.68
1471,393,2,3,135.04
1472,826,99,1,151.35
1473,2964,98,1,185.17
1474,2396,70,1,72.22
1475,4146,31,4,212.02
1476,4896,23,1,238.75
1477,1793,76,5,129.77
1478,3065,54,1,192.53
1479,1364,28,4,135.96
1480,2349,79,1,26.67
1481,3552,19,1,88.27
1482,3629,76,5,31.0
1483,3337,48,5,247.33
1484,1566,2,5,64.97
1485,3668,11,1,162.62
1486,2214,44,5,78.24
1487,4097,59,3,166.78
1488,1020,59,2,60.5
1489,1285,38,2,198.46
1490,63,25,5,36.59
1491,2531,21,4,224.84
1492,3393,42,5,211.7
1493,3273,36,5,172.91
1494,2270,9,1,26.18
1495,4248,12,4,60.06
1496,644,10,5,216.25
1497,4722,59,3,39.27
1498,217,5,2,47.42
1499,196,33,3,140.56
1500,3865,69,3,75.8
1501,3274,80,3,63.3
1502,2695,63,4,148.2
1503,3213,29,4,99.42
1504,2756,18,4,43.73
1505,1522,93,2,138.36
1506,1081,6,1,102.88
1507,722,53,5,186.28
1508,1563,82,5,34.66
1509,640,32,1,158.95
1510,4261,42,5,114.76
1511,4311,47,3,107.45
1512,3788,31,2,65.75
1513,3737,62,5,17.3
1514,90,56,2,213.45
1515,2922,11,1,88.34
1516,1252,26,5,173.46
1517,1103,92,2,237.42
1518,4704,27,3,145.6
1519,349,83,3,105.32
1520,3914,57,1,74.39
1521,4053,27,4,234.17
1522,2942,59,5,173.7
1523,246,62,3,169.67
1524,272,20,3,112.28
1525,2031,3,1,212.81
1526,4499,16,3,181.28
1527,3188,44,5,77.96
1528,3507,93,1,153.9
1529,1466,79,2,113.25
1530,1196,30,1,11.58
1531,3088,40,5,203.83
1532,3009,65,5,39.48
1533,3824,29,2,132.39
1534,1615,30,1,90.69
1535,1127,32,5,92.1
1536,4380,10,5,124.57
1537,517,91,2,249.29
1538,2666,51,4,108.01
1539,1302,8,1,53.76
1540,612,51,5,157.27
1541,750,36,3,66.71
1542,1857,55,2,35.33
1543,400,35,4,22.04
1544,1527,36,4,15.49
1545,2025,56,2,113.48
1546,320,36,4,112.41
1547,336,89,5,54.53
1548,2099,84,4,198.16
1549,174,61,1,41.02
1550,4020,62,3,229.68
1551,1642,81,5,151.02
1552,501,87,2,16.63
1553,3647,25,3,241.11
1554,2364,64,5,83.91
1555,1857,60,3,117.99
1556,3153,57,4,78.22
1557,1897,95,2,184.82
1558,1719,70,2,126.56
1559,1779,99,1,41.77
1560,4793,52,4,35.01
1561,3058,56,1,184.09
1562,4828,63,1,66.9
1563,2714,68,4,43.07
1564,3829,20,5,129.86
1565,4748,54,1,202.66
1566,1095,1,3,76.91
1567,46,90,5,76.34
1568,1446,98,4,210.13
1569,2197,10,2,45.48
1570,3202,23,5,158.01
1571,456,51,1,239.2
1572,1663,24,3,211.91
1573,2925,13,4,24.84
1574,966,29,2,86.78
1575,4965,58,3,44.17
1576,1529,91,2,237.82
1577,2977,95,4,246.63
1578,3072,43,5,66.4
1579,4870,10,1,170.73
1580,2522,31,4,211.99
1581,1127,74,3,66.08
1582,3405,88,5,55.04
1583,4493,97,2,12.69
1584,2344,14,5,108.87
1585,107,99,5,225.86
1586,2578,34,3,226.72
1587,3155,17,1,40.66
1588,4384,21,5,59.04
1589,4054,96,5,107.93
1590,4802,67,1,197.35
1591,215,58,1,156.84
1592,4440,79,2,133.32
1593,4290,8,2,152.06
1594,4254,96,1,33.09
1595,465,38,4,124.64
1596,2373,26,1,248.1
1597,592,64,2,31.23
1598,2189,30,3,134.62
1599,884,9,3,80.96
1600,4159,32,5,139.58
1601,304,11,3,147.72
1602,4492,86,2,148.59
1603,334,34,3,214.53
1604,2834,18,4,103.54
1605,4507,19,1,133.92
1606,2332,54,1,12.62
1607,4562,82,2,199.49
1608,80,37,5,72.28
1609,3764,82,1,205.97
1610,2832,12,3,73.75
1611,1978,4,4,12.59
1612,733,43,5,47.16
1613,3977,27,5,246.56
1614,1818,51,5,86.75
1615,1385,5,1,36.12
1616,2125,6,5,38.5
1617,1199,77,2,84.48
1618,2293,87,3,19.03
1619,4218,56,4,132.76
1620,185,89,3,61.3
1621,4128,68,2,134.63
1622,998,96,2,43.78
1623,1987,44,3,113.17
1624,2810,15,1,153.5
1625,4665,90,2,24.88
1626,2358,42,5,105.7
1627,1680,11,4,82.61
1628,4926,73,4,67.69
1629,3040,11,2,155.09
1630,4887,66,5,151.25
1631,2512,27,3,161.37
1632,3528,58,4,48.13
1633,3027,90,5,78.57
1634,2746,72,5,60.32
1635,4174,21,1,139.72
1636,2582,21,2,120.66
1637,4204,72,5,89.27
1638,2812,1,3,198.64
1639,4091,58,4,32.55
1640,370,13,1,243.98
1641,3744,73,3,37.97
1642,2005,92,4,195.54
1643,1704,6,2,98.38
1644,3325,87,3,217.66
1645,441,100,4,27.8
1646,3258,58,1,99.93
1647,2907,17,4,90.51
1648,227,73,5,248.36
1649,2402,12,1,246.53
1650,4719,86,3,55.55
1651,1025,52,2,161.19
1652,3492,76,1,138.52
1653,4257,70,1,47.05
1654,871,73,1,50.27
1655,3200,52,4,247.42
1656,1746,37,5,118.66
1657,444,3,2,40.19
1658,4559,98,2,61.55
1659,473,8,5,74.4
1660,80,10,4,132.62
1661,240,47,4,90.53
1662,4653,41,5,119.2
1663,590,64,5,49.96
1664,1361,42,3,88.41
1665,1885,43,4,26.88
1666,2317,9,1,223.53
1667,4431,14,2,57.7
1668,312,91,4,191.66
1669,1077,96,5,93.89
1670,34,4,1,123.86
1671,1842,2,3,79.9
1672,4482,97,3,177.15
1673,249,85,1,212.69
1674,1135,1,1,78.7
1675,4890,75,5,68.13
1676,4948,65,5,173.55
1677,376,46,2,56.84
1678,724,59,2,163.56
1679,1914,75,3,32.66
1680,4298,7,1,158.83
1681,2493,66,3,133.22
1682,1943,15,5,37.34
1683,4005,72,4,165.78
1684,2345,47,5,117.17
1685,1332,90,4,62.11
1686,4589,40,1,94.81
1687,338,42,1,128.1
1688,1866,51,1,31.97
1689,3138,35,2,239.83
1690,792,41,2,169.73
1691,3612,85,4,34.61
1692,3701,57,3,207.49
1693,1517,38,3,87.41
1694,3954,72,4,153.23
1695,3909,96,2,76.51
1696,2674,8,5,186.02
1697,2123,74,4,183.52
1698,3786,63,3,142.49
1699,59,87,4,67.82
1700,2434,4,4,70.89
1701,2063,48,1,101.89
1702,1255,52,2,44.8
1703,3689,38,1,91.04
1704,3749,94,2,174.25
1705,4131,87,4,209.4
1706,4258,5,2,89.82
1707,3030,85,3,66.06
1708,2847,70,1,209.83
1709,4991,81,4,223.77
1710,471,89,3,108.41
1711,4036,24,2,16.46
1712,2900,86,2,176.79
1713,1447,77,3,198.17
1714,4444,17,2,14.33
1715,4790,78,1,152.81
1716,913,98,5,151.21
1717,4243,90,2,100.89
1718,1712,83,4,189.94
1719,675,26,2,112.76
1720,1440,3,4,172.43
1721,2735,2,2,134.11
1722,3631,92,2,69.63
1723,686,2,4,155.56
1724,1127,22,1,186.86
1725,4217,71,5,243.74
1726,2467,4,5,101.23
1727,2398,38,1,25.47
1728,4138,84,2,247.11
1729,3439,70,5,159.71
1730,4125,73,1,237.15
1731,966,52,1,34.92
1732,920,31,5,92.09
1733,4914,26,4,42.14
1734,2873,36,3,210.52
1735,1509,26,4,221.28
1736,1213,28,2,130.31
1737,872,5,4,54.79
1738,4391,74,3,40.51
1739,3255,18,3,151.16
1740,864,15,1,131.53
1741,3954,57,2,176.75
1742,3109,97,1,83.25
1743,3056,5,4,106.57
1744,3995,37,4,15.13
1745,2683,86,5,156.43
1746,4691,86,1,111.55
1747,614,22,1,230.74
1748,1873,52,1,164.03
1749,3155,15,1,105.69
1750,4561,17,3,73.26
1751,3374,51,5,227.27
1752,3192,45,2,13.9
1753,568,63,2,88.46
1754,4134,28,2,236.44
1755,245,59,3,166.97
1756,21,86,5,137.85
1757,394,21,5,58.85
1758,3815,42,3,210.01
1759,2056,81,1,59.01
1760,3516,69,4,69.58
1761,2376,82,1,56.04
1762,1911,17,2,47.96
1763,290,68,1,238.79
1764,2559,7,3,154.49
1765,361,89,2,163.08
1766,1623,40,4,239.04
1767,4315,40,2,65.34
1768,4095,43,1,11.42
1769,2454,73,5,153.73
1770,2016,83,5,131.88
1771,2041,51,5,124.64
1772,2045,73,2,24.85
1773,2801,23,5,119.06
1774,2971,95,3,79.01
1775,832,32,4,75.9
1776,1794,31,5,63.37
1777,3693,17,3,89.81
1778,1792,58,3,94.75
1779,2842,86,2,84.11
1780,4691,35,2,244.9
1781,2155,30,4,233.86
1782,581,64,4,147.88
1783,2854,53,1,245.45
1784,2237,51,4,247.89
1785,4177,37,2,95.43
1786,2156,90,3,116.85
1787,1345,6,1,240.17
1788,346,34,4,156.07
1789,1887,56,3,61.1
1790,555,96,2,175.45
1791,3771,25,5,59.38
1792,4398,13,1,91.45
1793,200,63,3,64.61
1794,2941,66,2,68.8
1795,3491,5,2,11.12
1796,307,75,1,221.37
1797,3076,11,1,81.04
1798,1657,88,4,30.73
1799,2693,78,4,30.88
1800,1765,94,1,143.44
1801,276,44,1,248.3
1802,3362,99,3,44.81
1803,1402,85,4,33.91
1804,4734,69,2,115.19
1805,1776,2,4,145.2
1806,3382,40,4,80.65
1807,4051,37,1,82.61
1808,3461,49,1,111.87
1809,1881,98,4,85.39
1810,3836,75,5,229.68
1811,4279,36,5,20.07
1812,1845,75,4,66.3
1813,3378,73,5,204.05
1814,72,70,4,210.15
1815,1677,34,1,36.77
1816,1296,58,1,243.7
1817,1044,37,1,176.41
1818,2626,96,2,75.42
1819,3043,60,1,119.45
1820,815,12,1,81.31
1821,2195,32,4,46.01
1822,3501,81,5,79.88
1823,310,4,5,149.22
1824,2062,33,1,208.23
1825,4228,43,1,97.25
1826,1878,9,1,93.5
1827,2803,98,4,122.32
1828,2487,51,4,164.69
1829,4836,94,4,190.39
1830,3746,20,5,88.43
1831,795,39,2,150.72
1832,4015,23,5,103.45
1833,4354,41,4,181.94
1834,3408,44,3,49.52
1835,2457,35,2,71.66
1836,1852,23,1,112.25
1837,975,58,5,223.46
1838,1048,48,2,147.6
1839,4367,87,3,241.7
1840,4238,58,2,34.79
1841,3790,57,5,120.44
1842,4998,87,4,110.58
1843,3022,39,1,154.05
1844,4370,28,4,204.87
1845,4030,64,4,211.95
1846,465,62,5,170.85
1847,288,83,4,163.97
1848,3196,62,4,237.77
1849,876,94,5,102.08
1850,1993,85,5,209.87
1851,2926,88,3,231.16
1852,1121,85,4,127.97
1853,447,26,2,184.98
1854,2833,51,1,100.48
1855,3569,50,1,48.13
1856,2897,36,5,150.76
1857,722,26,5,57.15
1858,2164,33,3,119.82
1859,2583,100,4,219.49
1860,1352,68,5,30.64
1861,3981,73,5,17.3
1862,4503,8,1,155.55
1863,3385,66,4,89.45
1864,1726,93,3,110.31
1865,694,23,5,107.37
1866,3414,70,5,30.79
1867,495,55,5,10.86
1868,948,43,1,225.62
1869,23,100,5,62.27
1870,1129,21,5,112.26
1871,558,22,1,243.26
1872,1617,9,5,208.42
1873,3731,34,4,35.9
1874,1657,59,4,132.04
1875,4174,26,1,185.22
1876,807,1,4,177.61
1877,3313,100,3,192.6
1878,4864,5,5,119.79
1879,454,41,3,52.22
1880,2976,63,4,121.57
1881,2325,22,1,165.49
1882,1448,68,1,156.06
1883,2562,48,3,26.93
1884,2512,66,4,25.59
1885,2872,16,5,241.66
1886,363,80,4,46.43
1887,3455,53,4,80.67
1888,2799,86,1,194.23
1889,4621,65,2,108.32
1890,3454,79,5,53.55
1891,3256,64,5,122.14
1892,1218,88,1,146.55
1893,1486,68,4,118.66
1894,2104,63,1,230.55
1895,2537,62,4,78.33
1896,1856,82,2,168.72
1897,4818,81,2,36.95
1898,1208,71,3,104.15
1899,1449,45,4,187.84
1900,1508,52,1,63.96
1901,1004,74,1,151.55
1902,926,65,1,46.82
1903,4952,2,3,34.65
1904,84,49,5,135.58
1905,3743,22,1,172.0
1906,3928,96,2,37.21
1907,1543,29,1,230.27
1908,986,35,1,64.19
1909,4232,81,1,38.79
1910,909,76,5,58.65
1911,2909,24,1,50.7
1912,4686,94,5,31.76
1913,2738,30,5,201.48
1914,2587,84,3,128.93
1915,1144,42,2,103.24
1916,1332,71,1,238.15
1917,3349,50,1,99.04
1918,1554,71,1,50.07
1919,2343,60,5,75.77
1920,1807,30,4,67.35
1921,2101,12,2,129.7
1922,806,49,1,79.96
1923,4148,95,4,133.85
1924,2776,82,4,170.63
1925,72,46,4,196.55
1926,28,43,2,180.44
1927,469,2,4,59.34
1928,3984,97,1,37.82
1929,764,75,1,140.19
1930,1425,98,3,57.74
1931,2249,80,5,30.38
1932,3833,54,4,136.5
1933,4916,35,5,88.43
1934,4061,52,5,191.48
1935,4071,33,5,85.41
1936,1676,85,5,244.89
1937,560,84,5,192.05
1938,4475,72,1,23.85
1939,3832,51,2,132.13
1940,1919,26,4,145.03
1941,79,97,4,176.87
1942,4930,62,1,129.47
1943,3648,61,1,126.03
1944,1032,26,5,98.31
1945,2073,37,2,75.15
1946,4546,30,4,237.09
1947,1485,95,3,86.22
1948,2246,97,1,25.22
1949,1551,11,3,50.15
1950,4786,53,4,215.75
1951,4683,41,1,150.79
1952,1830,5,4,196.91
1953,3752,66,1,204.11
1954,4723,13,4,207.58
1955,2032,63,3,142.15
1956,4460,82,2,52.51
1957,3857,90,1,45.58
1958,2183,25,3,147.76
1959,4470,44,4,97.96
1960,2095,14,3,143.93
1961,3904,69,1,129.63
1962,3033,59,3,154.53
1963,1549,56,4,17.71
1964,368,52,5,17.88
1965,65,66,2,183.18
1966,3300,68,2,56.35
1967,4850,12,5,166.53
1968,2036,75,1,141.18
1969,2864,68,3,245.63
1970,1877,43,3,210.5
1971,4852,73,5,109.15
1972,2229,74,5,157.94
1973,597,91,4,38.15
1974,3607,6,4,102.73
1975,2675,15,2,186.13
1976,3890,42,1,159.44
1977,3507,31,1,126.27
1978,1835,86,5,52.37
1979,1396,53,2,202.76
1980,1587,6,2,75.56
1981,112,33,4,206.91
1982,453,29,3,156.79
1983,2804,21,1,99.46
1984,2632,54,2,19.75
1985,2187,56,4,65.78
1986,4349,94,4,223.38
1987,2005,21,4,206.31
1988,1460,100,3,147.96
1989,1943,55,2,121.92
1990,3494,58,5,165.31
1991,1858,64,5,121.9
1992,62,86,4,164.63
1993,1495,46,4,83.78
1994,1181,84,3,211.24
1995,4902,22,4,178.46
1996,2789,60,2,89.19
1997,1876,11,4,209.36
1998,2209,47,4,126.96
1999,4637,31,2,51.91
2000,4722,77,1,28.65
2001,106,18,5,177.91
2002,1155,22,4,217.63
2003,3429,56,2,203.79
2004,4088,17,5,167.36
2005,1709,38,3,43.93
2006,2824,25,1,32.57
2007,3926,32,4,92.81
2008,1909,15,1,215.18
2009,2050,13,4,240.82
2010,4465,58,4,67.93
2011,1275,90,4,192.9
2012,946,50,1,147.73
2013,3905,11,3,17.63
2014,2228,13,2,140.3
2015,3797,97,2,203.43
2016,293,50,3,76.27
2017,4680,38,3,225.37
2018,2223,1,4,66.7
2019,3974,39,4,28.35
2020,2492,27,2,48.39
2021,2476,36,4,210.88
2022,4861,32,4,110.15
2023,3730,41,3,201.27
2024,428,15,1,137.5
2025,2973,31,5,125.33
2026,107,6,5,203.66
2027,3620,89,4,111.64
2028,4755,52,4,202.49
2029,3334,82,5,34.16
2030,3993,22,3,162.71
2031,1226,31,5,178.62
2032,4005,100,5,225.78
2033,4251,73,5,63.84
2034,3369,46,4,155.01
2035,896,67,4,113.98
2036,3906,97,5,101.87
2037,1621,91,4,35.61
2038,3864,43,5,42.22
2039,2293,1,3,210.88
2040,1386,44,4,189.94
2041,3900,57,1,101.76
2042,3593,9,4,208.84
2043,2434,5,3,29.38
2044,2807,79,3,159.95
2045,3384,9,4,218.36
2046,1302,45,2,211.33
2047,759,92,5,99.47
2048,747,77,5,188.86
2049,593,24,3,112.59
2050,2887,74,4,211.63
2051,4112,42,2,137.38
2052,1069,22,1,193.57
2053,3308,60,5,28.86
2054,703,86,2,151.61
2055,4709,37,5,142.07
2056,105,39,4,156.39
2057,1498,84,5,176.95
2058,3834,74,1,230.35
2059,396,74,4,198.56
2060,3518,90,3,62.71
2061,2654,89,2,208.22
2062,3292,53,5,39.3
2063,2011,28,4,159.33
2064,3882,77,4,221.86
2065,4947,15,5,34.27
2066,1989,60,3,213.93
2067,4538,60,5,201.67
2068,1669,6,3,130.91
2069,4969,52,5,84.14
2070,4763,12,4,107.31
2071,1052,19,1,242.48
2072,2842,96,1,58.41
2073,4724,75,4,149.11
2074,3585,97,1,29.98
2075,348,2,3,62.29
2076,1264,55,4,193.2
2077,4666,15,3,82.62
2078,2743,64,4,246.58
2079,2074,100,3,130.2
2080,3149,69,3,133.97
2081,1352,15,1,18.72
2082,2822,43,4,239.57
2083,3828,74,5,51.82
2084,670,17,1,139.2
2085,4814,98,3,104.96
2086,2647,24,3,109.74
2087,267,74,5,164.39
2088,1439,30,5,168.9
2089,2694,67,3,47.03
2090,1023,51,5,129.9
2091,2038,60,2,199.71
2092,565,3,1,116.39
2093,1060,5,4,49.79
2094,1425,28,5,85.17
2095,4124,78,5,60.97
2096,220,11,2,40.2
2097,406,72,4,100.62
