order_id,customer_id,order_date,order_amount
665,332,2025-01-28 16:00:00,85.13
666,817,2025-01-28 17:00:00,448.94
667,862,2025-01-28 18:00:00,55.83
668,725,2025-01-28 19:00:00,455.71
669,159,2025-01-28 20:00:00,498.35
670,954,2025-01-28 21:00:00,356.21
671,957,2025-01-28 22:00:00,389.81
672,24,2025-01-28 23:00:00,181.91
673,404,2025-01-29 00:00:00,471.96
674,805,2025-01-29 01:00:00,274.26
675,516,2025-01-29 02:00:00,371.55
676,732,2025-01-29 03:00:00,463.57
677,364,2025-01-29 04:00:00,488.09
678,382,2025-01-29 05:00:00,419.94
679,532,2025-01-29 06:00:00,165.45
680,956,2025-01-29 07:00:00,483.94
681,152,2025-01-29 08:00:00,321.5
682,562,2025-01-29 09:00:00,466.71
683,689,2025-01-29 10:00:00,344.53
684,947,2025-01-29 11:00:00,167.47
685,608,2025-01-29 12:00:00,197.61
686,617,2025-01-29 13:00:00,284.23
687,420,2025-01-29 14:00:00,399.21
688,250,2025-01-29 15:00:00,172.63
689,117,2025-01-29 16:00:00,298.27
690,866,2025-01-29 17:00:00,185.9
691,512,2025-01-29 18:00:00,411.57
692,740,2025-01-29 19:00:00,244.03
693,578,2025-01-29 20:00:00,56.83
694,335,2025-01-29 21:00:00,99.71
695,418,2025-01-29 22:00:00,49.33
696,932,2025-01-29 23:00:00,259.67
697,774,2025-01-30 00:00:00,71.04
698,295,2025-01-30 01:00:00,74.79
699,938,2025-01-30 02:00:00,471.7
700,755,2025-01-30 03:00:00,438.87
701,371,2025-01-30 04:00:00,237.0
702,186,2025-01-30 05:00:00,493.19
703,246,2025-01-30 06:00:00,20.09
704,637,2025-01-30 07:00:00,314.71
705,268,2025-01-30 08:00:00,315.89
706,643,2025-01-30 09:00:00,239.57
707,237,2025-01-30 10:00:00,210.54
708,530,2025-01-30 11:00:00,238.58
709,552,2025-01-30 12:00:00,219.18
710,21,2025-01-30 13:00:00,370.64
711,911,2025-01-30 14:00:00,84.97
712,737,2025-01-30 15:00:00,114.87
713,867,2025-01-30 16:00:00,106.65
714,794,2025-01-30 17:00:00,145.99
715,520,2025-01-30 18:00:00,272.12
716,100,2025-01-30 19:00:00,73.38
717,752,2025-01-30 20:00:00,436.72
718,478,2025-01-30 21:00:00,162.73
719,599,2025-01-30 22:00:00,98.02
720,298,2025-01-30 23:00:00,344.3
721,940,2025-01-31 00:00:00,38.28
722,526,2025-01-31 01:00:00,317.58
723,334,2025-01-31 02:00:00,355.14
724,2,2025-01-31 03:00:00,123.16
725,375,2025-01-31 04:00:00,40.14
726,293,2025-01-31 05:00:00,194.55
727,837,2025-01-31 06:00:00,67.33
728,934,2025-01-31 07:00:00,75.91
729,553,2025-01-31 08:00:00,142.05
730,318,2025-01-31 09:00:00,161.82
731,502,2025-01-31 10:00:00,274.39
732,828,2025-01-31 11:00:00,345.63
733,381,2025-01-31 12:00:00,304.53
734,623,2025-01-31 13:00:00,91.21
735,14,2025-01-31 14:00:00,102.6
736,504,2025-01-31 15:00:00,441.81
737,231,2025-01-31 16:00:00,288.01
738,985,2025-01-31 17:00:00,437.57
739,84,2025-01-31 18:00:00,198.34
740,130,2025-01-31 19:00:00,314.91
741,743,2025-01-31 20:00:00,271.36
742,838,2025-01-31 21:00:00,173.18
743,145,2025-01-31 22:00:00,245.56
744,891,2025-01-31 23:00:00,261.2
745,857,2025-02-01 00:00:00,116.37
746,28,2025-02-01 01:00:00,171.2
747,66,2025-02-01 02:00:00,399.88
748,163,2025-02-01 03:00:00,459.58
749,229,2025-02-01 04:00:00,192.7
750,261,2025-02-01 05:00:00,167.35
751,449,2025-02-01 06:00:00,113.69
752,424,2025-02-01 07:00:00,345.68
753,460,2025-02-01 08:00:00,175.09
754,952,2025-02-01 09:00:00,494.12
755,676,2025-02-01 10:00:00,176.33
756,301,2025-02-01 11:00:00,209.19
757,919,2025-02-01 12:00:00,309.6
758,303,2025-02-01 13:00:00,404.81
759,287,2025-02-01 14:00:00,245.37
760,395,2025-02-01 15:00:00,222.87
761,10,2025-02-01 16:00:00,497.91
762,707,2025-02-01 17:00:00,25.04
763,630,2025-02-01 18:00:00,449.63
764,270,2025-02-01 19:00:00,91.59
765,592,2025-02-01 20:00:00,397.24
766,970,2025-02-01 21:00:00,316.61
767,605,2025-02-01 22:00:00,184.09
768,778,2025-02-01 23:00:00,439.46
769,844,2025-02-02 00:00:00,26.2
770,862,2025-02-02 01:00:00,128.81
771,361,2025-02-02 02:00:00,292.11
772,257,2025-02-02 03:00:00,188.74
773,133,2025-02-02 04:00:00,312.98
774,276,2025-02-02 05:00:00,31.57
775,776,2025-02-02 06:00:00,75.9
776,683,2025-02-02 07:00:00,81.01
777,972,2025-02-02 08:00:00,110.86
778,513,2025-02-02 09:00:00,240.48
779,313,2025-02-02 10:00:00,381.02
780,576,2025-02-02 11:00:00,454.66
781,886,2025-02-02 12:00:00,420.98
782,980,2025-02-02 13:00:00,114.51
783,284,2025-02-02 14:00:00,231.75
784,121,2025-02-02 15:00:00,115.72
785,107,2025-02-02 16:00:00,146.95
786,933,2025-02-02 17:00:00,261.7
787,687,2025-02-02 18:00:00,52.69
788,997,2025-02-02 19:00:00,124.72
789,204,2025-02-02 20:00:00,468.98
790,165,2025-02-02 21:00:00,243.74
791,305,2025-02-02 22:00:00,233.79
792,497,2025-02-02 23:00:00,26.99
793,632,2025-02-03 00:00:00,138.75
794,556,2025-02-03 01:00:00,435.82
795,824,2025-02-03 02:00:00,99.02
796,156,2025-02-03 03:00:00,219.26
797,367,2025-02-03 04:00:00,26.88
798,719,2025-02-03 05:00:00,249.6
799,902,2025-02-03 06:00:00,30.09
800,620,2025-02-03 07:00:00,413.41
801,251,2025-02-03 08:00:00,415.93
802,957,2025-02-03 09:00:00,398.12
803,916,2025-02-03 10:00:00,156.01
804,882,2025-02-03 11:00:00,421.87
805,334,2025-02-03 12:00:00,280.64
806,642,2025-02-03 13:00:00,199.43
807,969,2025-02-03 14:00:00,320.16
808,511,2025-02-03 15:00:00,25.92
809,293,2025-02-03 16:00:00,88.62
810,20,2025-02-03 17:00:00,376.3
811,282,2025-02-03 18:00:00,137.2
812,797,2025-02-03 19:00:00,307.04
813,1,2025-02-03 20:00:00,204.85
814,119,2025-02-03 21:00:00,430.31
815,35,2025-02-03 22:00:00,477.16
816,198,2025-02-03 23:00:00,444.11
817,485,2025-02-04 00:00:00,149.9
818,757,2025-02-04 01:00:00,113.2
819,59,2025-02-04 02:00:00,247.73
820,837,2025-02-04 03:00:00,23.52
821,161,2025-02-04 04:00:00,32.39
822,691,2025-02-04 05:00:00,285.58
823,206,2025-02-04 06:00:00,269.82
824,12,2025-02-04 07:00:00,497.4
825,490,2025-02-04 08:00:00,116.88
826,276,2025-02-04 09:00:00,143.89
827,693,2025-02-04 10:00:00,74.5
828,242,2025-02-04 11:00:00,460.42
829,216,2025-02-04 12:00:00,393.35
830,251,2025-02-04 13:00:00,414.72
831,811,2025-02-04 14:00:00,453.33
832,126,2025-02-04 15:00:00,271.95
833,994,2025-02-04 16:00:00,236.57
834,217,2025-02-04 17:00:00,178.59
835,306,2025-02-04 18:00:00,302.82
836,797,2025-02-04 19:00:00,238.05
837,185,2025-02-04 20:00:00,236.75
838,39,2025-02-04 21:00:00,469.73
839,223,2025-02-04 22:00:00,492.34
840,184,2025-02-04 23:00:00,402.31
841,495,2025-02-05 00:00:00,383.24
842,427,2025-02-05 01:00:00,346.67
843,178,2025-02-05 02:00:00,99.72
844,919,2025-02-05 03:00:00,48.37
845,428,2025-02-05 04:00:00,351.55
846,294,2025-02-05 05:00:00,369.82
847,852,2025-02-05 06:00:00,42.55
848,151,2025-02-05 07:00:00,465.46
849,384,2025-02-05 08:00:00,63.75
850,638,2025-02-05 09:00:00,157.23
851,813,2025-02-05 10:00:00,342.75
852,308,2025-02-05 11:00:00,101.54
853,336,2025-02-05 12:00:00,46.6
854,946,2025-02-05 13:00:00,178.95
855,746,2025-02-05 14:00:00,387.67
856,892,2025-02-05 15:00:00,218.57
857,375,2025-02-05 16:00:00,333.43
858,8,2025-02-05 17:00:00,298.22
859,341,2025-02-05 18:00:00,30.66
860,129,2025-02-05 19:00:00,494.5
861,776,2025-02-05 20:00:00,39.89
862,669,2025-02-05 21:00:00,484.55
863,352,2025-02-05 22:00:00,283.93
864,358,2025-02-05 23:00:00,482.32
865,517,2025-02-06 00:00:00,75.08
866,495,2025-02-06 01:00:00,255.4
867,86,2025-02-06 02:00:00,101.36
868,175,2025-02-06 03:00:00,44.47
869,802,2025-02-06 04:00:00,316.41
870,193,2025-02-06 05:00:00,119.74
871,311,2025-02-06 06:00:00,302.09
872,119,2025-02-06 07:00:00,73.93
873,218,2025-02-06 08:00:00,179.35
874,427,2025-02-06 09:00:00,395.18
875,970,2025-02-06 10:00:00,229.78
876,414,2025-02-06 11:00:00,321.32
877,114,2025-02-06 12:00:00,330.78
878,978,2025-02-06 13:00:00,425.0
879,145,2025-02-06 14:00:00,175.96
880,538,2025-02-06 15:00:00,349.9
881,648,2025-02-06 16:00:00,481.58
882,303,2025-02-06 17:00:00,370.52
883,744,2025-02-06 18:00:00,255.14
884,881,2025-02-06 19:00:00,322.74
885,588,2025-02-06 20:00:00,375.05
886,987,2025-02-06 21:00:00,313.89
887,840,2025-02-06 22:00:00,28.0
888,345,2025-02-06 23:00:00,113.49
889,814,2025-02-07 00:00:00,409.02
890,964,2025-02-07 01:00:00,150.87
891,801,2025-02-07 02:00:00,371.15
892,1,2025-02-07 03:00:00,198.62
893,147,2025-02-07 04:00:00,270.5
894,287,2025-02-07 05:00:00,52.63
895,976,2025-02-07 06:00:00,106.99
896,654,2025-02-07 07:00:00,479.45
897,53,2025-02-07 08:00:00,447.27
898,304,2025-02-07 09:00:00,333.09
899,69,2025-02-07 10:00:00,240.63
900,361,2025-02-07 11:00:00,344.37
901,602,2025-02-07 12:00:00,316.93
902,958,2025-02-07 13:00:00,292.91
903,220,2025-02-07 14:00:00,48.4
904,962,2025-02-07 15:00:00,323.75
905,704,2025-02-07 16:00:00,389.08
906,966,2025-02-07 17:00:00,497.16
907,575,2025-02-07 18:00:00,25.32
908,585,2025-02-07 19:00:00,370.48
909,161,2025-02-07 20:00:00,294.46
910,681,2025-02-07 21:00:00,228.35
911,89,2025-02-07 22:00:00,81.23
912,688,2025-02-07 23:00:00,216.36
913,781,2025-02-08 00:00:00,190.1
914,585,2025-02-08 01:00:00,165.36
915,757,2025-02-08 02:00:00,370.82
916,589,2025-02-08 03:00:00,356.35
917,159,2025-02-08 04:00:00,302.73
918,489,2025-02-08 05:00:00,470.56
919,971,2025-02-08 06:00:00,187.93
920,324,2025-02-08 07:00:00,137.02
921,610,2025-02-08 08:00:00,334.83
922,381,2025-02-08 09:00:00,115.43
923,102,2025-02-08 10:00:00,171.21
924,494,2025-02-08 11:00:00,127.81
925,644,2025-02-08 12:00:00,53.19
926,614,2025-02-08 13:00:00,417.2
927,19,2025-02-08 14:00:00,142.18
928,454,2025-02-08 15:00:00,247.05
929,482,2025-02-08 16:00:00,40.79
930,594,2025-02-08 17:00:00,355.68
931,397,2025-02-08 18:00:00,178.67
932,279,2025-02-08 19:00:00,377.47
933,851,2025-02-08 20:00:00,217.95
934,365,2025-02-08 21:00:00,113.96
935,331,2025-02-08 22:00:00,266.32
936,641,2025-02-08 23:00:00,82.64
937,344,2025-02-09 00:00:00,231.46
938,822,2025-02-09 01:00:00,172.31
939,455,2025-02-09 02:00:00,457.74
940,601,2025-02-09 03:00:00,49.25
941,725,2025-02-09 04:00:00,353.13
942,655,2025-02-09 05:00:00,107.72
943,65,2025-02-09 06:00:00,173.14
944,76,2025-02-09 07:00:00,219.45
945,711,2025-02-09 08:00:00,455.85
946,143,2025-02-09 09:00:00,136.44
947,917,2025-02-09 10:00:00,63.83
948,915,2025-02-09 11:00:00,172.97
949,828,2025-02-09 12:00:00,70.24
950,605,2025-02-09 13:00:00,81.73
951,473,2025-02-09 14:00:00,295.45
952,417,2025-02-09 15:00:00,49.23
953,305,2025-02-09 16:00:00,34.85
954,736,2025-02-09 17:00:00,362.92
955,497,2025-02-09 18:00:00,193.59
956,291,2025-02-09 19:00:00,80.18
957,940,2025-02-09 20:00:00,141.73
958,102,2025-02-09 21:00:00,328.2
959,986,2025-02-09 22:00:00,152.26
960,267,2025-02-09 23:00:00,257.37
961,867,2025-02-10 00:00:00,78.41
962,968,2025-02-10 01:00:00,302.28
963,622,2025-02-10 02:00:00,171.72
964,974,2025-02-10 03:00:00,320.94
965,842,2025-02-10 04:00:00,408.03
966,962,2025-02-10 05:00:00,313.59
967,942,2025-02-10 06:00:00,161.96
968,777,2025-02-10 07:00:00,142.76
969,3,2025-02-10 08:00:00,177.16
970,85,2025-02-10 09:00:00,99.02
971,794,2025-02-10 10:00:00,106.96
972,328,2025-02-10 11:00:00,399.53
973,816,2025-02-10 12:00:00,204.67
974,450,2025-02-10 13:00:00,229.28
975,454,2025-02-10 14:00:00,305.14
976,924,2025-02-10 15:00:00,303.03
977,629,2025-02-10 16:00:00,52.34
978,221,2025-02-10 17:00:00,419.14
979,154,2025-02-10 18:00:00,105.12
980,665,2025-02-10 19:00:00,367.07
981,12,2025-02-10 20:00:00,390.88
982,133,2025-02-10 21:00:00,363.15
983,994,2025-02-10 22:00:00,297.91
984,304,2025-02-10 23:00:00,27.01
985,293,2025-02-11 00:00:00,192.98
986,975,2025-02-11 01:00:00,310.32
987,300,2025-02-11 02:00:00,205.98
988,740,2025-02-11 03:00:00,434.47
989,783,2025-02-11 04:00:00,168.23
990,43,2025-02-11 05:00:00,160.9
991,944,2025-02-11 06:00:00,147.68
992,343,2025-02-11 07:00:00,179.73
993,326,2025-02-11 08:00:00,287.55
994,814,2025-02-11 09:00:00,359.37
995,498,2025-02-11 10:00:00,338.03
996,364,2025-02-11 11:00:00,407.7
997,891,2025-02-11 12:00:00,445.24
998,427,2025-02-11 13:00:00,411.72
999,21,2025-02-11 14:00:00,29.09
1000,407,2025-02-11 15:00:00,373.24
1001,619,2025-02-11 16:00:00,120.03
1002,336,2025-02-11 17:00:00,83.81
1003,815,2025-02-11 18:00:00,326.47
1004,117,2025-02-11 19:00:00,173.48
1005,124,2025-02-11 20:00:00,47.42
1006,399,2025-02-11 21:00:00,86.06
1007,793,2025-02-11 22:00:00,20.45
1008,804,2025-02-11 23:00:00,453.55
1009,715,2025-02-12 00:00:00,31.82
1010,51,2025-02-12 01:00:00,120.54
1011,783,2025-02-12 02:00:00,219.81
1012,324,2025-02-12 03:00:00,191.15
1013,789,2025-02-12 04:00:00,457.63
1014,141,2025-02-12 05:00:00,39.34
1015,470,2025-02-12 06:00:00,265.86
1016,787,2025-02-12 07:00:00,346.63
1017,802,2025-02-12 08:00:00,467.22
1018,334,2025-02-12 09:00:00,317.78
1019,893,2025-02-12 10:00:00,405.8
1020,964,2025-02-12 11:00:00,60.19
1021,373,2025-02-12 12:00:00,205.25
1022,564,2025-02-12 13:00:00,199.49
1023,494,2025-02-12 14:00:00,445.42
1024,539,2025-02-12 15:00:00,92.66
1025,669,2025-02-12 16:00:00,92.91
1026,751,2025-02-12 17:00:00,177.71
1027,156,2025-02-12 18:00:00,46.14
1028,291,2025-02-12 19:00:00,107.58
1029,648,2025-02-12 20:00:00,483.3
1030,144,2025-02-12 21:00:00,225.53
1031,106,2025-02-12 22:00:00,323.37
1032,420,2025-02-12 23:00:00,368.53
1033,670,2025-02-13 00:00:00,196.14
1034,658,2025-02-13 01:00:00,90.67
1035,2,2025-02-13 02:00:00,119.16
1036,945,2025-02-13 03:00:00,170.37
1037,589,2025-02-13 04:00:00,325.31
1038,644,2025-02-13 05:00:00,211.17
1039,90,2025-02-13 06:00:00,23.27
1040,345,2025-02-13 07:00:00,271.24
1041,350,2025-02-13 08:00:00,462.33
1042,459,2025-02-13 09:00:00,409.8
1043,263,2025-02-13 10:00:00,416.1
1044,351,2025-02-13 11:00:00,401.63
1045,108,2025-02-13 12:00:00,175.39
1046,586,2025-02-13 13:00:00,387.29
1047,39,2025-02-13 14:00:00,88.72
1048,909,2025-02-13 15:00:00,335.7
1049,159,2025-02-13 16:00:00,327.95
1050,583,2025-02-13 17:00:00,32.27
1051,959,2025-02-13 18:00:00,398.23
1052,312,2025-02-13 19:00:00,453.56
1053,241,2025-02-13 20:00:00,148.36
1054,938,2025-02-13 21:00:00,409.95
1055,445,2025-02-13 22:00:00,59.55
1056,298,2025-02-13 23:00:00,307.98
1057,952,2025-02-14 00:00:00,253.11
1058,36,2025-02-14 01:00:00,282.04
1059,84,2025-02-14 02:00:00,464.58
1060,452,2025-02-14 03:00:00,438.23
1061,886,2025-02-14 04:00:00,396.84
1062,775,2025-02-14 05:00:00,151.38
1063,822,2025-02-14 06:00:00,457.67
1064,385,2025-02-14 07:00:00,66.8
1065,172,2025-02-14 08:00:00,429.6
1066,376,2025-02-14 09:00:00,177.52
1067,685,2025-02-14 10:00:00,45.81
1068,362,2025-02-14 11:00:00,341.29
1069,559,2025-02-14 12:00:00,131.01
1070,891,2025-02-14 13:00:00,136.91
1071,141,2025-02-14 14:00:00,166.9
1072,887,2025-02-14 15:00:00,50.57
1073,918,2025-02-14 16:00:00,105.02
1074,118,2025-02-14 17:00:00,22.47
1075,277,2025-02-14 18:00:00,233.8
1076,726,2025-02-14 19:00:00,60.44
1077,220,2025-02-14 20:00:00,347.67
1078,905,2025-02-14 21:00:00,133.1
1079,26,2025-02-14 22:00:00,472.92
1080,521,2025-02-14 23:00:00,438.2
1081,783,2025-02-15 00:00:00,158.93
1082,10,2025-02-15 01:00:00,395.94
1083,984,2025-02-15 02:00:00,405.56
1084,378,2025-02-15 03:00:00,493.55
1085,633,2025-02-15 04:00:00,306.96
1086,637,2025-02-15 05:00:00,59.34
1087,682,2025-02-15 06:00:00,330.48
1088,584,2025-02-15 07:00:00,319.99
1089,152,2025-02-15 08:00:00,326.41
1090,720,2025-02-15 09:00:00,167.43
1091,49,2025-02-15 10:00:00,432.65
1092,154,2025-02-15 11:00:00,480.55
1093,859,2025-02-15 12:00:00,124.5
1094,293,2025-02-15 13:00:00,62.31
1095,580,2025-02-15 14:00:00,113.38
1096,50,2025-02-15 15:00:00,413.87
1097,664,2025-02-15 16:00:00,344.79
1098,531,2025-02-15 17:00:00,325.3
1099,612,2025-02-15 18:00:00,212.86
1100,60,2025-02-15 19:00:00,297.36
1101,167,2025-02-15 20:00:00,167.78
1102,202,2025-02-15 21:00:00,249.06
1103,857,2025-02-15 22:00:00,400.67
1104,146,2025-02-15 23:00:00,491.0
1105,915,2025-02-16 00:00:00,467.59
1106,676,2025-02-16 01:00:00,468.26
1107,970,2025-02-16 02:00:00,213.07
1108,993,2025-02-16 03:00:00,245.02
1109,439,2025-02-16 04:00:00,358.7
1110,242,2025-02-16 05:00:00,462.65
1111,581,2025-02-16 06:00:00,88.16
1112,687,2025-02-16 07:00:00,166.04
1113,561,2025-02-16 08:00:00,86.84
1114,483,2025-02-16 09:00:00,313.76
1115,108,2025-02-16 10:00:00,167.02
1116,226,2025-02-16 11:00:00,176.53
1117,673,2025-02-16 12:00:00,54.04
1118,631,2025-02-16 13:00:00,187.9
1119,661,2025-02-16 14:00:00,434.0
1120,977,2025-02-16 15:00:00,131.87
1121,662,2025-02-16 16:00:00,353.69
1122,432,2025-02-16 17:00:00,322.22
1123,805,2025-02-16 18:00:00,434.47
1124,655,2025-02-16 19:00:00,83.5
1125,419,2025-02-16 20:00:00,489.24
1126,988,2025-02-16 21:00:00,299.66
1127,455,2025-02-16 22:00:00,497.83
1128,160,2025-02-16 23:00:00,457.53
1129,523,2025-02-17 00:00:00,126.33
1130,650,2025-02-17 01:00:00,46.96
1131,969,2025-02-17 02:00:00,142.71
1132,590,2025-02-17 03:00:00,273.23
1133,77,2025-02-17 04:00:00,102.37
1134,509,2025-02-17 05:00:00,100.38
1135,441,2025-02-17 06:00:00,242.04
1136,254,2025-02-17 07:00:00,35.97
1137,921,2025-02-17 08:00:00,78.51
1138,770,2025-02-17 09:00:00,219.61
1139,320,2025-02-17 10:00:00,50.3
1140,803,2025-02-17 11:00:00,210.44
1141,263,2025-02-17 12:00:00,247.52
1142,597,2025-02-17 13:00:00,236.61
1143,658,2025-02-17 14:00:00,437.2
1144,835,2025-02-17 15:00:00,274.43
1145,554,2025-02-17 16:00:00,244.63
1146,374,2025-02-17 17:00:00,217.14
1147,637,2025-02-17 18:00:00,412.46
1148,167,2025-02-17 19:00:00,449.63
1149,937,2025-02-17 20:00:00,429.56
1150,753,2025-02-17 21:00:00,343.3
1151,459,2025-02-17 22:00:00,85.93
1152,999,2025-02-17 23:00:00,152.9
1153,280,2025-02-18 00:00:00,42.11
1154,700,2025-02-18 01:00:00,466.8
1155,302,2025-02-18 02:00:00,337.18
1156,531,2025-02-18 03:00:00,378.25
1157,580,2025-02-18 04:00:00,169.55
1158,218,2025-02-18 05:00:00,425.91
1159,102,2025-02-18 06:00:00,144.61
1160,554,2025-02-18 07:00:00,20.79
1161,288,2025-02-18 08:00:00,200.68
1162,167,2025-02-18 09:00:00,293.97
1163,621,2025-02-18 10:00:00,249.78
1164,36,2025-02-18 11:00:00,433.8
1165,744,2025-02-18 12:00:00,70.59
1166,741,2025-02-18 13:00:00,285.84
1167,353,2025-02-18 14:00:00,266.23
1168,676,2025-02-18 15:00:00,155.07
1169,899,2025-02-18 16:00:00,414.67
1170,73,2025-02-18 17:00:00,381.37
1171,648,2025-02-18 18:00:00,371.77
1172,353,2025-02-18 19:00:00,440.57
1173,891,2025-02-18 20:00:00,366.94
1174,70,2025-02-18 21:00:00,131.28
1175,425,2025-02-18 22:00:00,358.67
1176,999,2025-02-18 23:00:00,167.7
1177,708,2025-02-19 00:00:00,136.24
1178,781,2025-02-19 01:00:00,55.04
1179,561,2025-02-19 02:00:00,377.13
1180,828,2025-02-19 03:00:00,361.28
1181,642,2025-02-19 04:00:00,132.56
1182,956,2025-02-19 05:00:00,379.7
1183,517,2025-02-19 06:00:00,460.56
1184,428,2025-02-19 07:00:00,71.85
1185,539,2025-02-19 08:00:00,131.67
1186,160,2025-02-19 09:00:00,380.13
1187,149,2025-02-19 10:00:00,151.76
1188,776,2025-02-19 11:00:00,319.84
1189,230,2025-02-19 12:00:00,58.96
1190,712,2025-02-19 13:00:00,237.06
1191,562,2025-02-19 14:00:00,374.76
1192,67,2025-02-19 15:00:00,349.53
1193,812,2025-02-19 16:00:00,411.23
1194,381,2025-02-19 17:00:00,441.18
1195,58,2025-02-19 18:00:00,391.13
1196,259,2025-02-19 19:00:00,342.36
1197,342,2025-02-19 20:00:00,35.23
1198,838,2025-02-19 21:00:00,276.78
1199,130,2025-02-19 22:00:00,38.09
1200,727,2025-02-19 23:00:00,407.87
1201,172,2025-02-20 00:00:00,173.95
1202,770,2025-02-20 01:00:00,289.97
1203,614,2025-02-20 02:00:00,154.13
1204,209,2025-02-20 03:00:00,395.6
1205,803,2025-02-20 04:00:00,445.52
1206,354,2025-02-20 05:00:00,211.35
1207,471,2025-02-20 06:00:00,434.2
1208,798,2025-02-20 07:00:00,148.2
1209,116,2025-02-20 08:00:00,276.64
1210,264,2025-02-20 09:00:00,432.21
1211,662,2025-02-20 10:00:00,176.42
1212,812,2025-02-20 11:00:00,477.94
1213,442,2025-02-20 12:00:00,78.5
1214,548,2025-02-20 13:00:00,28.77
1215,453,2025-02-20 14:00:00,453.98
1216,845,2025-02-20 15:00:00,52.95
1217,477,2025-02-20 16:00:00,496.11
1218,287,2025-02-20 17:00:00,476.67
1219,303,2025-02-20 18:00:00,85.77
1220,311,2025-02-20 19:00:00,278.04
1221,208,2025-02-20 20:00:00,108.76
1222,618,2025-02-20 21:00:00,225.51
1223,446,2025-02-20 22:00:00,49.48
1224,670,2025-02-20 23:00:00,127.48
1225,633,2025-02-21 00:00:00,194.37
1226,55,2025-02-21 01:00:00,230.55
1227,912,2025-02-21 02:00:00,489.2
1228,12,2025-02-21 03:00:00,407.78
1229,657,2025-02-21 04:00:00,373.96
1230,400,2025-02-21 05:00:00,277.78
1231,908,2025-02-21 06:00:00,423.2
1232,648,2025-02-21 07:00:00,182.87
1233,980,2025-02-21 08:00:00,360.27
1234,515,2025-02-21 09:00:00,497.02
1235,656,2025-02-21 10:00:00,171.02
1236,542,2025-02-21 11:00:00,343.53
1237,237,2025-02-21 12:00:00,425.27
1238,279,2025-02-21 13:00:00,459.59
1239,348,2025-02-21 14:00:00,364.61
1240,627,2025-02-21 15:00:00,156.13
1241,104,2025-02-21 16:00:00,176.62
1242,630,2025-02-21 17:00:00,29.96
1243,517,2025-02-21 18:00:00,385.23
1244,980,2025-02-21 19:00:00,40.52
1245,872,2025-02-21 20:00:00,435.03
1246,248,2025-02-21 21:00:00,76.96
1247,364,2025-02-21 22:00:00,102.5
1248,321,2025-02-21 23:00:00,248.73
1249,633,2025-02-22 00:00:00,374.18
1250,286,2025-02-22 01:00:00,86.72
1251,149,2025-02-22 02:00:00,231.23
1252,84,2025-02-22 03:00:00,251.77
1253,966,2025-02-22 04:00:00,121.9
1254,406,2025-02-22 05:00:00,75.47
1255,978,2025-02-22 06:00:00,421.48
1256,456,2025-02-22 07:00:00,261.18
1257,743,2025-02-22 08:00:00,26.9
1258,800,2025-02-22 09:00:00,405.43
1259,161,2025-02-22 10:00:00,490.78
1260,784,2025-02-22 11:00:00,310.84
1261,460,2025-02-22 12:00:00,261.78
1262,550,2025-02-22 13:00:00,441.64
1263,500,2025-02-22 14:00:00,477.21
1264,738,2025-02-22 15:00:00,382.18
1265,509,2025-02-22 16:00:00,233.82
1266,654,2025-02-22 17:00:00,304.27
1267,804,2025-02-22 18:00:00,356.45
1268,481,2025-02-22 19:00:00,113.25
1269,663,2025-02-22 20:00:00,234.66
1270,114,2025-02-22 21:00:00,418.31
1271,749,2025-02-22 22:00:00,334.27
1272,578,2025-02-22 23:00:00,217.38
1273,361,2025-02-23 00:00:00,338.41
1274,341,2025-02-23 01:00:00,76.75
1275,770,2025-02-23 02:00:00,212.72
1276,987,2025-02-23 03:00:00,400.7
1277,761,2025-02-23 04:00:00,125.84
1278,969,2025-02-23 05:00:00,109.26
1279,449,2025-02-23 06:00:00,476.39
1280,843,2025-02-23 07:00:00,120.75
1281,835,2025-02-23 08:00:00,145.24
1282,180,2025-02-23 09:00:00,485.42
1283,702,2025-02-23 10:00:00,372.66
1284,407,2025-02-23 11:00:00,355.81
1285,666,2025-02-23 12:00:00,429.4
1286,196,2025-02-23 13:00:00,75.6
1287,466,2025-02-23 14:00:00,358.86
1288,311,2025-02-23 15:00:00,261.77
1289,262,2025-02-23 16:00:00,417.99
1290,419,2025-02-23 17:00:00,263.91
1291,406,2025-02-23 18:00:00,317.72
1292,939,2025-02-23 19:00:00,249.32
1293,143,2025-02-23 20:00:00,249.52
1294,342,2025-02-23 21:00:00,388.63
1295,316,2025-02-23 22:00:00,321.71
1296,101,2025-02-23 23:00:00,323.97
1297,244,2025-02-24 00:00:00,236.14
1298,490,2025-02-24 01:00:00,274.93
1299,12,2025-02-24 02:00:00,377.94
1300,239,2025-02-24 03:00:00,416.45
1301,561,2025-02-24 04:00:00,354.35
1302,42,2025-02-24 05:00:00,463.56
1303,678,2025-02-24 06:00:00,413.76
1304,594,2025-02-24 07:00:00,289.69
1305,429,2025-02-24 08:00:00,342.27
1306,803,2025-02-24 09:00:00,464.63
1307,158,2025-02-24 10:00:00,317.2
1308,216,2025-02-24 11:00:00,415.91
1309,670,2025-02-24 12:00:00,350.63
1310,462,2025-02-24 13:00:00,284.93
1311,134,2025-02-24 14:00:00,136.08
1312,67,2025-02-24 15:00:00,224.48
1313,848,2025-02-24 16:00:00,484.52
1314,7,2025-02-24 17:00:00,335.73
