transaction_id,customer_id,transaction_date,amount,customer_type,product,payment_status
394,254,2025-03-12 19:27:34.054054,141.35,Startup,Product_A,success
395,222,2025-03-12 23:47:01.621621,150.29,Enterprise,Product_B,success
396,23,2025-03-13 04:06:29.189189,80.17,SMB,Product_B,success
397,250,2025-03-13 08:25:56.756756,181.74,Enterprise,Product_B,success
398,10,2025-03-13 12:45:24.324324,499.78,SMB,Product_C,failed
399,246,2025-03-13 17:04:51.891891,214.76,SMB,Product_C,success
400,100,2025-03-13 21:24:19.459459,125.83,SMB,Product_C,success
401,290,2025-03-14 01:43:47.027027,385.99,SMB,Product_C,success
402,180,2025-03-14 06:03:14.594594,280.39,SMB,Product_A,success
403,223,2025-03-14 10:22:42.162162,91.81,Enterprise,Product_A,success
404,250,2025-03-14 14:42:09.729729,202.73,SMB,Product_C,success
405,147,2025-03-14 19:01:37.297297,218.95,SMB,Product_A,success
406,96,2025-03-14 23:21:04.864864,381.84,SMB,Product_A,success
407,257,2025-03-15 03:40:32.432432,29.92,SMB,Product_B,success
408,4,2025-03-15 08:00:00.000000,149.13,Startup,Product_B,success
409,16,2025-03-15 12:19:27.567567,268.45,Enterprise,Product_B,success
410,280,2025-03-15 16:38:55.135135,149.05,SMB,Product_B,success
411,247,2025-03-15 20:58:22.702702,321.65,SMB,Product_A,success
412,258,2025-03-16 01:17:50.270270,251.3,SMB,Product_C,success
413,160,2025-03-16 05:37:17.837837,193.62,Startup,Product_A,success
414,152,2025-03-16 09:56:45.405405,475.62,Startup,Product_A,success
415,178,2025-03-16 14:16:12.972972,323.44,SMB,Product_A,success
416,163,2025-03-16 18:35:40.540540,82.37,Startup,Product_B,success
417,33,2025-03-16 22:55:08.108108,288.84,Startup,Product_B,success
418,179,2025-03-17 03:14:35.675675,394.75,Startup,Product_B,success
419,101,2025-03-17 07:34:03.243243,360.08,Startup,Product_C,success
420,268,2025-03-17 11:53:30.810810,102.6,Startup,Product_A,success
421,65,2025-03-17 16:12:58.378378,486.76,Enterprise,Product_C,success
422,168,2025-03-17 20:32:25.945945,235.43,Enterprise,Product_B,success
423,43,2025-03-18 00:51:53.513513,96.33,SMB,Product_C,success
424,44,2025-03-18 05:11:21.081081,106.49,Enterprise,Product_A,success
425,285,2025-03-18 09:30:48.648648,67.15,SMB,Product_A,success
426,12,2025-03-18 13:50:16.216216,405.69,SMB,Product_B,success
427,95,2025-03-18 18:09:43.783783,78.57,SMB,Product_B,success
428,253,2025-03-18 22:29:11.351351,80.06,Startup,Product_C,success
429,242,2025-03-19 02:48:38.918918,428.23,Startup,Product_B,success
430,35,2025-03-19 07:08:06.486486,185.41,Enterprise,Product_B,success
431,215,2025-03-19 11:27:34.054054,34.81,SMB,Product_A,success
432,90,2025-03-19 15:47:01.621621,44.91,Startup,Product_B,success
433,264,2025-03-19 20:06:29.189189,88.24,Enterprise,Product_B,success
434,93,2025-03-20 00:25:56.756756,122.43,Startup,Product_A,success
435,90,2025-03-20 04:45:24.324324,339.27,SMB,Product_A,success
436,115,2025-03-20 09:04:51.891891,95.52,SMB,Product_C,success
437,105,2025-03-20 13:24:19.459459,77.06,Startup,Product_B,success
438,196,2025-03-20 17:43:47.027027,387.07,SMB,Product_A,success
439,114,2025-03-20 22:03:14.594594,342.11,SMB,Product_C,success
440,75,2025-03-21 02:22:42.162162,228.96,Startup,Product_C,success
441,217,2025-03-21 06:42:09.729729,283.67,Enterprise,Product_B,success
442,277,2025-03-21 11:01:37.297297,169.75,SMB,Product_B,success
443,249,2025-03-21 15:21:04.864864,251.6,Startup,Product_C,success
444,164,2025-03-21 19:40:32.432432,263.2,Enterprise,Product_A,success
445,192,2025-03-22 00:00:00.000000,205.87,Startup,Product_C,success
446,227,2025-03-22 04:19:27.567567,455.15,SMB,Product_B,success
447,177,2025-03-22 08:38:55.135135,27.71,SMB,Product_A,success
448,99,2025-03-22 12:58:22.702702,395.44,SMB,Product_A,success
449,36,2025-03-22 17:17:50.270270,79.7,SMB,Product_C,success
450,96,2025-03-22 21:37:17.837837,402.82,Startup,Product_B,success
451,152,2025-03-23 01:56:45.405405,315.64,Startup,Product_C,success
452,151,2025-03-23 06:16:12.972972,424.77,SMB,Product_C,success
453,190,2025-03-23 10:35:40.540540,66.81,Startup,Product_C,success
454,224,2025-03-23 14:55:08.108108,288.31,SMB,Product_A,success
455,37,2025-03-23 19:14:35.675675,260.52,SMB,Product_A,success
456,268,2025-03-23 23:34:03.243243,358.97,SMB,Product_B,success
457,183,2025-03-24 03:53:30.810810,276.46,SMB,Product_B,success
458,13,2025-03-24 08:12:58.378378,279.55,SMB,Product_C,success
459,279,2025-03-24 12:32:25.945945,226.21,Startup,Product_C,success
460,217,2025-03-24 16:51:53.513513,168.24,SMB,Product_C,success
461,286,2025-03-24 21:11:21.081081,251.49,Enterprise,Product_B,success
462,273,2025-03-25 01:30:48.648648,76.88,Enterprise,Product_A,success
463,62,2025-03-25 05:50:16.216216,481.53,SMB,Product_A,success
464,84,2025-03-25 10:09:43.783783,362.92,Startup,Product_C,success
465,217,2025-03-25 14:29:11.351351,477.18,SMB,Product_C,success
466,187,2025-03-25 18:48:38.918918,128.83,SMB,Product_C,success
467,19,2025-03-25 23:08:06.486486,442.08,SMB,Product_C,success
468,177,2025-03-26 03:27:34.054054,408.22,SMB,Product_B,success
469,100,2025-03-26 07:47:01.621621,345.03,SMB,Product_A,success
470,233,2025-03-26 12:06:29.189189,320.01,SMB,Product_C,success
471,76,2025-03-26 16:25:56.756756,171.94,Startup,Product_B,success
472,265,2025-03-26 20:45:24.324324,411.88,Startup,Product_C,success
473,284,2025-03-27 01:04:51.891891,260.73,SMB,Product_C,success
474,206,2025-03-27 05:24:19.459459,54.03,Enterprise,Product_A,success
475,223,2025-03-27 09:43:47.027027,170.17,Enterprise,Product_C,success
476,52,2025-03-27 14:03:14.594594,468.94,Enterprise,Product_A,success
477,144,2025-03-27 18:22:42.162162,428.33,SMB,Product_A,success
478,69,2025-03-27 22:42:09.729729,491.31,SMB,Product_A,success
479,99,2025-03-28 03:01:37.297297,321.44,SMB,Product_B,success
480,25,2025-03-28 07:21:04.864864,138.8,SMB,Product_B,success
481,53,2025-03-28 11:40:32.432432,98.15,Enterprise,Product_A,success
482,151,2025-03-28 16:00:00.000000,109.72,SMB,Product_C,success
483,144,2025-03-28 20:19:27.567567,29.5,SMB,Product_A,success
484,57,2025-03-29 00:38:55.135135,207.53,SMB,Product_C,success
485,39,2025-03-29 04:58:22.702702,111.89,SMB,Product_A,success
486,109,2025-03-29 09:17:50.270270,217.59,Startup,Product_C,success
487,181,2025-03-29 13:37:17.837837,468.8,Enterprise,Product_B,failed
488,42,2025-03-29 17:56:45.405405,226.66,Startup,Product_C,success
489,186,2025-03-29 22:16:12.972972,441.43,SMB,Product_A,success
490,223,2025-03-30 02:35:40.540540,310.64,Startup,Product_B,success
491,122,2025-03-30 06:55:08.108108,138.62,SMB,Product_C,success
492,133,2025-03-30 11:14:35.675675,190.81,Startup,Product_C,success
493,163,2025-03-30 15:34:03.243243,60.28,Startup,Product_C,success
494,215,2025-03-30 19:53:30.810810,180.06,SMB,Product_C,success
495,221,2025-03-31 00:12:58.378378,345.22,SMB,Product_C,success
496,235,2025-03-31 04:32:25.945945,54.61,SMB,Product_B,success
497,146,2025-03-31 08:51:53.513513,118.59,SMB,Product_B,success
498,239,2025-03-31 13:11:21.081081,203.09,Enterprise,Product_B,success
499,76,2025-03-31 17:30:48.648648,491.38,SMB,Product_B,success
500,9,2025-03-31 21:50:16.216216,396.73,SMB,Product_A,success
501,74,2025-04-01 02:09:43.783783,372.07,SMB,Product_B,success
502,253,2025-04-01 06:29:11.351351,75.77,Startup,Product_C,success
503,230,2025-04-01 10:48:38.918918,394.88,SMB,Product_C,success
504,7,2025-04-01 15:08:06.486486,396.93,Startup,Product_B,failed
505,174,2025-04-01 19:27:34.054054,308.53,SMB,Product_C,success
506,141,2025-04-01 23:47:01.621621,495.37,SMB,Product_B,success
507,168,2025-04-02 04:06:29.189189,176.12,SMB,Product_C,success
508,170,2025-04-02 08:25:56.756756,471.81,SMB,Product_A,success
509,283,2025-04-02 12:45:24.324324,459.07,Startup,Product_A,success
510,122,2025-04-02 17:04:51.891891,25.51,SMB,Product_B,success
511,194,2025-04-02 21:24:19.459459,236.06,Startup,Product_B,success
512,5,2025-04-03 01:43:47.027027,489.01,SMB,Product_B,success
513,29,2025-04-03 06:03:14.594594,69.5,SMB,Product_C,success
514,165,2025-04-03 10:22:42.162162,282.94,SMB,Product_B,failed
515,136,2025-04-03 14:42:09.729729,489.9,SMB,Product_A,success
516,145,2025-04-03 19:01:37.297297,286.64,SMB,Product_C,success
517,217,2025-04-03 23:21:04.864864,111.11,SMB,Product_B,success
518,132,2025-04-04 03:40:32.432432,299.45,Enterprise,Product_C,success
519,292,2025-04-04 08:00:00.000000,118.13,SMB,Product_C,success
520,70,2025-04-04 12:19:27.567567,269.46,Enterprise,Product_B,success
521,252,2025-04-04 16:38:55.135135,55.54,SMB,Product_C,success
522,275,2025-04-04 20:58:22.702702,310.63,SMB,Product_A,success
523,182,2025-04-05 01:17:50.270270,268.06,SMB,Product_A,success
524,167,2025-04-05 05:37:17.837837,375.28,SMB,Product_C,success
525,91,2025-04-05 09:56:45.405405,322.74,Enterprise,Product_B,success
526,202,2025-04-05 14:16:12.972972,283.81,SMB,Product_C,success
527,19,2025-04-05 18:35:40.540540,351.09,SMB,Product_A,success
528,39,2025-04-05 22:55:08.108108,89.09,SMB,Product_C,success
529,126,2025-04-06 03:14:35.675675,305.77,Startup,Product_C,success
530,173,2025-04-06 07:34:03.243243,102.61,Enterprise,Product_A,success
531,141,2025-04-06 11:53:30.810810,464.25,SMB,Product_C,success
532,242,2025-04-06 16:12:58.378378,52.8,SMB,Product_C,success
533,220,2025-04-06 20:32:25.945945,226.58,SMB,Product_B,success
534,126,2025-04-07 00:51:53.513513,353.98,SMB,Product_B,success
535,58,2025-04-07 05:11:21.081081,239.85,SMB,Product_A,success
536,148,2025-04-07 09:30:48.648648,64.21,Startup,Product_A,success
537,1,2025-04-07 13:50:16.216216,285.62,SMB,Product_A,success
538,190,2025-04-07 18:09:43.783783,327.98,SMB,Product_B,success
539,191,2025-04-07 22:29:11.351351,357.82,SMB,Product_A,success
540,117,2025-04-08 02:48:38.918918,199.16,SMB,Product_A,success
541,134,2025-04-08 07:08:06.486486,290.56,Enterprise,Product_A,failed
542,58,2025-04-08 11:27:34.054054,236.33,SMB,Product_B,success
543,44,2025-04-08 15:47:01.621621,342.59,SMB,Product_C,success
544,173,2025-04-08 20:06:29.189189,300.11,Startup,Product_A,success
545,160,2025-04-09 00:25:56.756756,272.36,SMB,Product_C,success
546,173,2025-04-09 04:45:24.324324,139.77,SMB,Product_A,success
547,149,2025-04-09 09:04:51.891891,20.97,SMB,Product_C,success
548,80,2025-04-09 13:24:19.459459,103.56,SMB,Product_B,success
549,213,2025-04-09 17:43:47.027027,76.19,SMB,Product_B,success
550,203,2025-04-09 22:03:14.594594,235.56,SMB,Product_A,success
551,252,2025-04-10 02:22:42.162162,313.88,Startup,Product_C,success
552,229,2025-04-10 06:42:09.729729,122.28,Startup,Product_B,success
553,164,2025-04-10 11:01:37.297297,470.75,SMB,Product_A,success
554,227,2025-04-10 15:21:04.864864,23.21,Startup,Product_A,success
555,147,2025-04-10 19:40:32.432432,390.7,SMB,Product_B,success
556,20,2025-04-11 00:00:00.000000,320.1,SMB,Product_B,success
557,47,2025-04-11 04:19:27.567567,199.31,Enterprise,Product_A,success
558,233,2025-04-11 08:38:55.135135,44.23,Startup,Product_C,success
559,14,2025-04-11 12:58:22.702702,321.19,Enterprise,Product_C,success
560,143,2025-04-11 17:17:50.270270,205.09,SMB,Product_C,success
561,1,2025-04-11 21:37:17.837837,469.41,Enterprise,Product_A,success
562,54,2025-04-12 01:56:45.405405,280.16,SMB,Product_B,success
563,259,2025-04-12 06:16:12.972972,471.03,SMB,Product_A,failed
564,144,2025-04-12 10:35:40.540540,125.83,Enterprise,Product_B,success
565,12,2025-04-12 14:55:08.108108,368.35,Enterprise,Product_C,success
566,224,2025-04-12 19:14:35.675675,316.28,Enterprise,Product_C,success
567,272,2025-04-12 23:34:03.243243,374.92,SMB,Product_B,success
568,156,2025-04-13 03:53:30.810810,123.04,SMB,Product_B,success
569,8,2025-04-13 08:12:58.378378,339.2,SMB,Product_A,success
570,122,2025-04-13 12:32:25.945945,259.06,SMB,Product_C,success
571,164,2025-04-13 16:51:53.513513,376.56,SMB,Product_A,success
572,90,2025-04-13 21:11:21.081081,176.98,Enterprise,Product_A,success
573,136,2025-04-14 01:30:48.648648,447.23,SMB,Product_A,success
574,186,2025-04-14 05:50:16.216216,60.46,Startup,Product_C,success
575,178,2025-04-14 10:09:43.783783,407.45,SMB,Product_A,success
576,28,2025-04-14 14:29:11.351351,433.43,SMB,Product_A,success
577,220,2025-04-14 18:48:38.918918,412.28,SMB,Product_A,success
578,41,2025-04-14 23:08:06.486486,266.11,SMB,Product_A,success
579,228,2025-04-15 03:27:34.054054,230.42,SMB,Product_A,success
580,192,2025-04-15 07:47:01.621621,498.21,Enterprise,Product_A,success
581,145,2025-04-15 12:06:29.189189,130.0,Enterprise,Product_C,success
582,201,2025-04-15 16:25:56.756756,282.5,Enterprise,Product_A,success
583,212,2025-04-15 20:45:24.324324,341.92,Startup,Product_B,success
584,220,2025-04-16 01:04:51.891891,356.42,Startup,Product_A,success
585,240,2025-04-16 05:24:19.459459,117.93,Enterprise,Product_A,success
586,46,2025-04-16 09:43:47.027027,333.92,Enterprise,Product_C,success
587,35,2025-04-16 14:03:14.594594,412.82,Startup,Product_C,success
588,253,2025-04-16 18:22:42.162162,44.01,Enterprise,Product_B,success
589,82,2025-04-16 22:42:09.729729,457.53,SMB,Product_B,success
590,256,2025-04-17 03:01:37.297297,34.16,Startup,Product_C,success
591,197,2025-04-17 07:21:04.864864,190.87,SMB,Product_C,success
592,10,2025-04-17 11:40:32.432432,27.59,SMB,Product_A,failed
593,286,2025-04-17 16:00:00.000000,57.03,Startup,Product_C,success
594,242,2025-04-17 20:19:27.567567,457.36,SMB,Product_B,success
595,251,2025-04-18 00:38:55.135135,190.33,Enterprise,Product_A,failed
596,5,2025-04-18 04:58:22.702702,223.89,SMB,Product_B,success
597,119,2025-04-18 09:17:50.270270,123.37,Startup,Product_A,success
598,289,2025-04-18 13:37:17.837837,306.61,Startup,Product_C,success
599,65,2025-04-18 17:56:45.405405,305.51,Startup,Product_B,success
600,146,2025-04-18 22:16:12.972972,198.66,Enterprise,Product_A,success
601,224,2025-04-19 02:35:40.540540,179.86,Startup,Product_A,success
602,239,2025-04-19 06:55:08.108108,444.78,Startup,Product_C,success
603,177,2025-04-19 11:14:35.675675,203.98,SMB,Product_C,success
604,267,2025-04-19 15:34:03.243243,256.88,Startup,Product_C,success
605,282,2025-04-19 19:53:30.810810,155.99,Startup,Product_B,success
606,63,2025-04-20 00:12:58.378378,397.65,SMB,Product_A,success
607,217,2025-04-20 04:32:25.945945,210.78,SMB,Product_C,success
608,283,2025-04-20 08:51:53.513513,266.53,SMB,Product_B,success
609,177,2025-04-20 13:11:21.081081,141.61,Enterprise,Product_B,success
610,98,2025-04-20 17:30:48.648648,494.08,SMB,Product_B,success
611,105,2025-04-20 21:50:16.216216,159.92,SMB,Product_C,success
612,99,2025-04-21 02:09:43.783783,389.96,Startup,Product_C,success
613,6,2025-04-21 06:29:11.351351,225.2,Startup,Product_A,success
614,197,2025-04-21 10:48:38.918918,118.98,Startup,Product_A,success
615,133,2025-04-21 15:08:06.486486,403.87,Enterprise,Product_C,success
616,259,2025-04-21 19:27:34.054054,180.13,SMB,Product_B,success
617,23,2025-04-21 23:47:01.621621,435.29,Enterprise,Product_B,success
618,53,2025-04-22 04:06:29.189189,459.32,SMB,Product_B,success
619,165,2025-04-22 08:25:56.756756,432.72,Startup,Product_A,success
620,202,2025-04-22 12:45:24.324324,36.8,Startup,Product_B,success
621,83,2025-04-22 17:04:51.891891,397.94,SMB,Product_A,success
622,145,2025-04-22 21:24:19.459459,217.44,Startup,Product_A,success
623,85,2025-04-23 01:43:47.027027,439.39,Startup,Product_B,success
624,78,2025-04-23 06:03:14.594594,326.22,SMB,Product_B,success
625,1,2025-04-23 10:22:42.162162,420.15,Startup,Product_C,success
626,51,2025-04-23 14:42:09.729729,259.73,SMB,Product_C,success
627,173,2025-04-23 19:01:37.297297,276.81,SMB,Product_B,success
628,205,2025-04-23 23:21:04.864864,89.31,SMB,Product_A,success
629,260,2025-04-24 03:40:32.432432,396.31,SMB,Product_A,success
630,288,2025-04-24 08:00:00.000000,221.31,SMB,Product_A,success
631,34,2025-04-24 12:19:27.567567,260.04,SMB,Product_A,success
632,95,2025-04-24 16:38:55.135135,396.85,SMB,Product_A,success
633,72,2025-04-24 20:58:22.702702,307.45,SMB,Product_C,success
634,39,2025-04-25 01:17:50.270270,116.53,SMB,Product_B,success
635,154,2025-04-25 05:37:17.837837,303.31,SMB,Product_C,success
636,250,2025-04-25 09:56:45.405405,215.66,SMB,Product_A,success
637,162,2025-04-25 14:16:12.972972,245.37,SMB,Product_A,failed
638,118,2025-04-25 18:35:40.540540,33.59,Enterprise,Product_A,success
639,259,2025-04-25 22:55:08.108108,120.81,SMB,Product_A,success
640,268,2025-04-26 03:14:35.675675,154.9,Enterprise,Product_B,success
641,54,2025-04-26 07:34:03.243243,362.22,SMB,Product_A,success
642,236,2025-04-26 11:53:30.810810,25.52,Startup,Product_B,success
643,222,2025-04-26 16:12:58.378378,216.21,SMB,Product_A,success
644,251,2025-04-26 20:32:25.945945,463.53,SMB,Product_B,failed
645,112,2025-04-27 00:51:53.513513,73.7,Startup,Product_C,success
646,255,2025-04-27 05:11:21.081081,267.88,Startup,Product_A,success
647,207,2025-04-27 09:30:48.648648,397.53,Startup,Product_B,success
648,229,2025-04-27 13:50:16.216216,472.42,Startup,Product_C,success
649,66,2025-04-27 18:09:43.783783,378.45,Enterprise,Product_A,success
650,75,2025-04-27 22:29:11.351351,365.87,Enterprise,Product_A,success
651,103,2025-04-28 02:48:38.918918,416.71,SMB,Product_A,success
652,192,2025-04-28 07:08:06.486486,234.18,SMB,Product_B,success
653,252,2025-04-28 11:27:34.054054,406.81,SMB,Product_B,success
654,226,2025-04-28 15:47:01.621621,23.82,SMB,Product_C,success
655,294,2025-04-28 20:06:29.189189,463.79,SMB,Product_B,success
656,98,2025-04-29 00:25:56.756756,232.79,Startup,Product_B,success
657,286,2025-04-29 04:45:24.324324,285.62,Startup,Product_A,success
658,249,2025-04-29 09:04:51.891891,142.34,SMB,Product_A,success
659,166,2025-04-29 13:24:19.459459,376.41,Startup,Product_A,success
660,30,2025-04-29 17:43:47.027027,56.79,SMB,Product_A,success
661,247,2025-04-29 22:03:14.594594,438.87,Startup,Product_A,success
662,106,2025-04-30 02:22:42.162162,417.5,Enterprise,Product_A,success
663,51,2025-04-30 06:42:09.729729,123.71,Startup,Product_A,success
664,81,2025-04-30 11:01:37.297297,408.48,SMB,Product_C,success
665,133,2025-04-30 15:21:04.864864,397.45,SMB,Product_C,failed
666,285,2025-04-30 19:40:32.432432,323.46,Enterprise,Product_C,success
667,138,2025-05-01 00:00:00.000000,199.29,SMB,Product_C,success
668,184,2025-05-01 04:19:27.567567,150.32,Enterprise,Product_A,success
669,273,2025-05-01 08:38:55.135135,131.26,Enterprise,Product_C,success
670,69,2025-05-01 12:58:22.702702,172.93,SMB,Product_A,success
671,34,2025-05-01 17:17:50.270270,453.71,SMB,Product_C,success
672,262,2025-05-01 21:37:17.837837,57.27,SMB,Product_B,success
673,53,2025-05-02 01:56:45.405405,417.86,Startup,Product_C,success
674,205,2025-05-02 06:16:12.972972,187.47,SMB,Product_C,success
675,126,2025-05-02 10:35:40.540540,270.37,SMB,Product_A,success
676,235,2025-05-02 14:55:08.108108,401.35,Enterprise,Product_C,success
677,43,2025-05-02 19:14:35.675675,444.5,Startup,Product_B,success
678,240,2025-05-02 23:34:03.243243,185.5,SMB,Product_A,success
679,111,2025-05-03 03:53:30.810810,241.68,Startup,Product_A,success
680,249,2025-05-03 08:12:58.378378,218.97,Startup,Product_C,success
681,151,2025-05-03 12:32:25.945945,26.36,SMB,Product_A,success
682,183,2025-05-03 16:51:53.513513,162.05,Enterprise,Product_A,success
683,95,2025-05-03 21:11:21.081081,240.41,Startup,Product_A,failed
684,8,2025-05-04 01:30:48.648648,217.32,Startup,Product_A,success
685,184,2025-05-04 05:50:16.216216,366.53,Enterprise,Product_A,success
686,281,2025-05-04 10:09:43.783783,204.71,SMB,Product_A,success
687,195,2025-05-04 14:29:11.351351,254.9,Startup,Product_B,success
688,195,2025-05-04 18:48:38.918918,226.21,Enterprise,Product_C,success
689,155,2025-05-04 23:08:06.486486,375.5,Startup,Product_B,success
690,93,2025-05-05 03:27:34.054054,434.23,SMB,Product_A,success
691,160,2025-05-05 07:47:01.621621,275.31,Enterprise,Product_A,success
692,61,2025-05-05 12:06:29.189189,398.93,Startup,Product_C,success
693,122,2025-05-05 16:25:56.756756,162.46,SMB,Product_B,success
694,51,2025-05-05 20:45:24.324324,279.86,SMB,Product_C,success
695,277,2025-05-06 01:04:51.891891,185.71,Enterprise,Product_B,failed
696,5,2025-05-06 05:24:19.459459,218.82,Enterprise,Product_A,success
697,92,2025-05-06 09:43:47.027027,371.56,SMB,Product_C,success
698,170,2025-05-06 14:03:14.594594,443.2,SMB,Product_C,success
699,22,2025-05-06 18:22:42.162162,78.32,SMB,Product_A,success
700,1,2025-05-06 22:42:09.729729,324.63,Startup,Product_C,success
701,133,2025-05-07 03:01:37.297297,299.43,SMB,Product_B,failed
702,233,2025-05-07 07:21:04.864864,76.84,Enterprise,Product_B,success
703,12,2025-05-07 11:40:32.432432,121.71,SMB,Product_B,success
704,46,2025-05-07 16:00:00.000000,169.28,Startup,Product_B,success
705,34,2025-05-07 20:19:27.567567,100.13,Startup,Product_A,success
706,78,2025-05-08 00:38:55.135135,136.99,SMB,Product_C,success
707,218,2025-05-08 04:58:22.702702,148.45,SMB,Product_B,success
708,73,2025-05-08 09:17:50.270270,181.12,SMB,Product_A,success
709,282,2025-05-08 13:37:17.837837,379.71,Startup,Product_C,failed
710,249,2025-05-08 17:56:45.405405,294.52,Startup,Product_C,success
711,47,2025-05-08 22:16:12.972972,493.4,SMB,Product_A,success
712,121,2025-05-09 02:35:40.540540,219.07,Startup,Product_A,failed
713,214,2025-05-09 06:55:08.108108,381.86,Startup,Product_B,success
714,239,2025-05-09 11:14:35.675675,438.3,Enterprise,Product_C,success
715,56,2025-05-09 15:34:03.243243,345.91,SMB,Product_C,success
716,107,2025-05-09 19:53:30.810810,217.7,Enterprise,Product_A,success
717,48,2025-05-10 00:12:58.378378,381.73,SMB,Product_C,success
718,61,2025-05-10 04:32:25.945945,117.76,Startup,Product_B,success
719,26,2025-05-10 08:51:53.513513,177.23,SMB,Product_C,success
720,292,2025-05-10 13:11:21.081081,282.41,SMB,Product_A,success
721,257,2025-05-10 17:30:48.648648,296.2,Enterprise,Product_A,success
722,8,2025-05-10 21:50:16.216216,30.63,SMB,Product_B,success
723,113,2025-05-11 02:09:43.783783,473.65,SMB,Product_B,success
724,253,2025-05-11 06:29:11.351351,354.38,SMB,Product_C,success
725,180,2025-05-11 10:48:38.918918,257.94,SMB,Product_C,success
726,207,2025-05-11 15:08:06.486486,467.9,SMB,Product_A,success
727,127,2025-05-11 19:27:34.054054,230.77,SMB,Product_B,success
728,56,2025-05-11 23:47:01.621621,490.61,Enterprise,Product_B,success
729,214,2025-05-12 04:06:29.189189,265.9,Enterprise,Product_B,success
730,14,2025-05-12 08:25:56.756756,74.86,SMB,Product_C,success
731,28,2025-05-12 12:45:24.324324,387.1,SMB,Product_B,success
732,78,2025-05-12 17:04:51.891891,345.87,SMB,Product_A,success
733,216,2025-05-12 21:24:19.459459,391.03,SMB,Product_A,success
734,154,2025-05-13 01:43:47.027027,476.69,SMB,Product_C,failed
735,14,2025-05-13 06:03:14.594594,392.71,Startup,Product_C,success
736,187,2025-05-13 10:22:42.162162,313.44,Enterprise,Product_B,success
737,7,2025-05-13 14:42:09.729729,431.51,SMB,Product_C,success
738,3,2025-05-13 19:01:37.297297,343.16,Startup,Product_A,success
739,111,2025-05-13 23:21:04.864864,215.9,SMB,Product_B,success
740,238,2025-05-14 03:40:32.432432,445.1,SMB,Product_A,success
741,239,2025-05-14 08:00:00.000000,126.51,Startup,Product_B,success
742,274,2025-05-14 12:19:27.567567,363.03,Startup,Product_C,success
743,294,2025-05-14 16:38:55.135135,443.15,SMB,Product_B,success
744,227,2025-05-14 20:58:22.702702,371.03,SMB,Product_B,success
745,15,2025-05-15 01:17:50.270270,354.69,SMB,Product_A,success
746,192,2025-05-15 05:37:17.837837,381.27,SMB,Product_A,success
747,119,2025-05-15 09:56:45.405405,243.23,SMB,Product_B,success
748,28,2025-05-15 14:16:12.972972,439.6,SMB,Product_C,success
749,202,2025-05-15 18:35:40.540540,117.65,SMB,Product_C,success
750,39,2025-05-15 22:55:08.108108,81.15,SMB,Product_A,success
751,273,2025-05-16 03:14:35.675675,157.04,Startup,Product_C,success
752,231,2025-05-16 07:34:03.243243,275.16,SMB,Product_A,success
753,86,2025-05-16 11:53:30.810810,265.07,Enterprise,Product_C,success
754,126,2025-05-16 16:12:58.378378,413.89,SMB,Product_B,success
755,300,2025-05-16 20:32:25.945945,214.19,SMB,Product_A,success
756,25,2025-05-17 00:51:53.513513,252.49,SMB,Product_A,success
757,145,2025-05-17 05:11:21.081081,26.42,SMB,Product_B,success
758,13,2025-05-17 09:30:48.648648,216.67,SMB,Product_A,success
759,212,2025-05-17 13:50:16.216216,330.93,SMB,Product_C,success
760,25,2025-05-17 18:09:43.783783,27.44,Enterprise,Product_C,success
761,68,2025-05-17 22:29:11.351351,154.82,Enterprise,Product_A,success
762,67,2025-05-18 02:48:38.918918,119.82,SMB,Product_C,success
763,233,2025-05-18 07:08:06.486486,40.15,SMB,Product_A,success
764,109,2025-05-18 11:27:34.054054,250.04,Startup,Product_B,success
765,146,2025-05-18 15:47:01.621621,107.23,SMB,Product_A,success
766,111,2025-05-18 20:06:29.189189,376.68,SMB,Product_B,success
767,228,2025-05-19 00:25:56.756756,427.01,SMB,Product_C,success
768,111,2025-05-19 04:45:24.324324,281.88,Enterprise,Product_B,success
769,34,2025-05-19 09:04:51.891891,491.22,Startup,Product_C,success
770,111,2025-05-19 13:24:19.459459,236.23,SMB,Product_A,success
771,264,2025-05-19 17:43:47.027027,266.42,Startup,Product_C,success
772,236,2025-05-19 22:03:14.594594,494.82,Enterprise,Product_A,success
773,83,2025-05-20 02:22:42.162162,131.14,SMB,Product_A,success
774,42,2025-05-20 06:42:09.729729,472.42,SMB,Product_B,success
775,101,2025-05-20 11:01:37.297297,40.56,Startup,Product_B,success
776,6,2025-05-20 15:21:04.864864,234.27,Enterprise,Product_B,success
777,180,2025-05-20 19:40:32.432432,53.6,SMB,Product_B,success
778,282,2025-05-21 00:00:00.000000,370.03,Startup,Product_C,success
779,226,2025-05-21 04:19:27.567567,312.04,SMB,Product_C,success
780,229,2025-05-21 08:38:55.135135,359.18,SMB,Product_C,success
781,289,2025-05-21 12:58:22.702702,199.75,Enterprise,Product_A,success
782,150,2025-05-21 17:17:50.270270,197.35,Startup,Product_C,success
783,277,2025-05-21 21:37:17.837837,41.75,Enterprise,Product_C,success
784,198,2025-05-22 01:56:45.405405,187.97,Startup,Product_C,success
785,70,2025-05-22 06:16:12.972972,466.06,Startup,Product_B,success
786,112,2025-05-22 10:35:40.540540,202.03,SMB,Product_C,failed
787,4,2025-05-22 14:55:08.108108,419.06,SMB,Product_A,success
